species_id,has_phytase,has_siderophore,has_both,family,genus,phylum
s__Dietzia_natronolimnaea_A--RS_GCF_002289575.1,0,0,0,f__Mycobacteriaceae,g__Dietzia,p__Actinomycetota
s__Palsa-1233_sp020633775--GB_GCA_020633775.1,0,0,0,f__GWC2-71-9,g__Palsa-1233,p__Gemmatimonadota
s__SLCH01_sp007125915--GB_GCA_007125915.1,0,0,0,f__Syntrophobacteraceae,g__SLCH01,p__Desulfobacterota
s__Shewanella_benthica_A--RS_GCF_000172075.1,0,0,0,f__Shewanellaceae,g__Shewanella,p__Pseudomonadota
s__Desertimonas_flava--RS_GCF_003426815.1,0,0,0,f__Ilumatobacteraceae,g__Desertimonas,p__Actinomycetota
s__Lysinibacillus_sp006864135--RS_GCF_006864135.1,0,0,0,f__Planococcaceae,g__Lysinibacillus,p__Bacillota
s__LD21_sp003152835--GB_GCA_003152835.1,0,0,0,f__VadinHA17,g__LD21,p__Bacteroidota
s__Arthrobacter_D_agilis--RS_GCF_006494655.1,0,0,0,f__Micrococcaceae,g__Arthrobacter_D,p__Actinomycetota
s__Ferruginibacter_sp018266615--GB_GCA_018266615.1,0,0,0,f__Chitinophagaceae,g__Ferruginibacter,p__Bacteroidota
s__Sphingopyxis_sp001427105--RS_GCF_001427105.1,1,0,0,f__Sphingomonadaceae,g__Sphingopyxis,p__Pseudomonadota
s__Listeria_aquatica--RS_GCF_000525795.1,0,0,0,f__Listeriaceae,g__Listeria,p__Bacillota
s__Aminobacter_aminovorans--RS_GCF_900445235.1,0,1,0,f__Rhizobiaceae,g__Aminobacter,p__Pseudomonadota
s__SKYL01_sp007121755--GB_GCA_007121755.1,0,0,0,f__Halorhodospiraceae,g__SKYL01,p__Pseudomonadota
s__JADFXV01_sp015233395--GB_GCA_015233395.1,0,0,0,f__Desulfovibrionaceae,g__JADFXV01,p__Desulfobacterota
s__Pseudolabrys_sp001464835--GB_GCA_001464835.1,0,0,0,f__Xanthobacteraceae,g__Pseudolabrys,p__Pseudomonadota
s__Phyllobacterium_sophorae--RS_GCF_003010965.1,0,0,0,f__Rhizobiaceae,g__Phyllobacterium,p__Pseudomonadota
s__Streptomyces_rubidus--RS_GCF_900110255.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Pseudomonas_E_sp000282475--RS_GCF_000282475.1,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__UBA6168_sp020636005--GB_GCA_020636005.1,0,0,0,f__Saprospiraceae,g__UBA6168,p__Bacteroidota
s__Streptomyces_clavifer--GB_GCA_014651175.1,1,1,1,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__AG-12_sp021791345--GB_GCA_021791345.1,0,0,0,f__Bog-877,g__AG-12,p__Dormibacterota
s__Pararhizobium_sp001424045--RS_GCF_001424045.1,0,0,0,f__Rhizobiaceae,g__Pararhizobium,p__Pseudomonadota
s__B1SED10-74M_sp007128625--GB_GCA_007128625.1,0,0,0,f__DTU022,g__B1SED10-74M,p__Bacillota_D
s__Vibrio_spartinae--GB_GCA_024347135.1,1,0,0,f__Vibrionaceae,g__Vibrio,p__Pseudomonadota
s__Planococcus_sp021513255--RS_GCF_021513255.1,0,0,0,f__Planococcaceae,g__Planococcus,p__Bacillota
s__Natronococcus_sp003559215--GB_GCA_003559215.1,0,0,0,f__Natrialbaceae,g__Natronococcus,p__Halobacteriota
s__Olleya_sediminilitoris--RS_GCF_016785945.1,0,0,0,f__Flavobacteriaceae,g__Olleya,p__Bacteroidota
s__Meiothermus_B_sp003226535--RS_GCF_003226535.1,1,1,1,f__Thermaceae,g__Meiothermus_B,p__Deinococcota
s__Thiomonas_sp021807445--GB_GCA_021807445.1,1,0,0,f__Burkholderiaceae_B,g__Thiomonas,p__Pseudomonadota
s__Microbacterium_endophyticum--RS_GCF_011047135.1,0,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__Bog-257_sp003165795--GB_GCA_003165795.1,0,0,0,f__Koribacteraceae,g__Bog-257,p__Acidobacteriota
s__JAMCQB01_sp023382175--GB_GCA_023382175.1,0,0,0,f__UBA9159,g__JAMCQB01,p__Nitrospirota
s__Streptomyces_xiamenensis--RS_GCF_000993785.3,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Bradyrhizobium_sp018736105--RS_GCF_018736105.1,0,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__Streptomyces_abyssomicinicus--RS_GCF_008974245.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__JAGNKE01_sp020638365--GB_GCA_020638365.1,1,0,0,f__Micavibrionaceae,g__JAGNKE01,p__Pseudomonadota
s__40CM-68-15_sp003220615--GB_GCA_003220615.1,1,0,0,f__CSP1-6,g__40CM-68-15,p__Methylomirabilota
s__Bradyrhizobium_nitroreducens--RS_GCF_002776695.1,0,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__PUML01_sp007129255--GB_GCA_007129255.1,0,0,0,f__UBA7960,g__PUML01,p__Bacteroidota
s__CAJCJG01_sp021808185--GB_GCA_021808185.1,1,0,0,f__Acetobacteraceae,g__CAJCJG01,p__Pseudomonadota
s__Fen-1273_sp003157485--GB_GCA_003157485.1,0,0,0,f__UBA6906,g__Fen-1273,p__Bacteroidota
s__Pseudomonas_E_marginalis_D--RS_GCF_024169655.1,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__PWLA01_sp007129525--GB_GCA_007129525.1,0,0,0,f__UBA6960,g__PWLA01,p__Gemmatimonadota
s__Loktanella_sp900110705--RS_GCF_900110705.1,0,0,0,f__Rhodobacteraceae,g__Loktanella,p__Pseudomonadota
s__Enterobacter_sp003057745--RS_GCF_003057745.1,0,1,0,f__Enterobacteriaceae,g__Enterobacter,p__Pseudomonadota
s__Cecembia_sp007126775--GB_GCA_007126775.1,0,0,0,f__Cyclobacteriaceae,g__Cecembia,p__Bacteroidota
s__Gallionella_sp002414205--GB_GCA_002414205.1,0,0,0,f__Gallionellaceae,g__Gallionella,p__Pseudomonadota
s__Pseudomonas_E_putida_U--RS_GCF_004357765.1,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Desulfonatronovibrio_sp003557865--GB_GCA_003557865.1,1,0,0,f__Desulfonatronovibrionaceae,g__Desulfonatronovibrio,p__Desulfobacterota
s__UBA12470_sp000999315--GB_GCA_000999315.1,0,0,0,f__UBA12470,g__UBA12470,p__Patescibacteria
s__Bacillus_P_dongyingensis--RS_GCF_019933155.2,0,0,0,f__Bacillaceae,g__Bacillus_P,p__Bacillota
s__CF-72_sp005883405--GB_GCA_005883405.1,0,0,0,f__CF-72,g__CF-72,p__Chloroflexota
s__JAKAHC01_sp021815305--GB_GCA_021815305.1,1,0,0,f__Deferrimicrobiaceae,g__JAKAHC01,p__Desulfobacterota_E
s__JAJFKB01_sp024234615--GB_GCA_024234615.1,0,0,0,f__IMCC2047,g__JAJFKB01,p__Pseudomonadota
s__JADJSS01_sp020636545--GB_GCA_020636545.1,1,0,0,f__JADIYW01,g__JADJSS01,p__Bacteroidota
s__Acinetobacter_kanungonis--RS_GCF_009939195.1,1,0,0,f__Moraxellaceae,g__Acinetobacter,p__Pseudomonadota
s__JADGCL01_sp015229005--GB_GCA_015229005.1,0,0,0,f__JADGCL01,g__JADGCL01,p__Pseudomonadota
s__RBG-13-33-26_sp001786415--GB_GCA_001786415.1,0,0,0,f__GW2011-AR1,g__RBG-13-33-26,p__Nanoarchaeota
s__SOKP01_sp005222975--GB_GCA_005222975.1,0,0,0,f__SOKP01,g__SOKP01,p__Asgardarchaeota
s__Streptomyces_sp018604545--RS_GCF_018604545.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Thiomonas_sp021805805--GB_GCA_021805805.1,0,0,0,f__Burkholderiaceae_B,g__Thiomonas,p__Pseudomonadota
s__CAG-793_sp930980675--GB_GCA_930980675.1,0,0,0,f__CAG-508,g__CAG-793,p__Bacillota_A
s__Listeria_swaminathanii--RS_GCF_014229645.1,0,0,0,f__Listeriaceae,g__Listeria,p__Bacillota
s__JACKCR01_sp020633975--GB_GCA_020633975.1,1,0,0,f__CAIMUX01,g__JACKCR01,p__Eisenbacteria
s__WM-3-3_sp002928495--GB_GCA_002928495.1,0,0,0,f__Methylomonadaceae,g__WM-3-3,p__Pseudomonadota
s__GUT77_sp009786415--GB_GCA_009786415.1,0,0,0,f__Chitinispirillaceae,g__GUT77,p__Fibrobacterota
s__Streptomyces_diacarni--RS_GCF_003323715.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__JAJYVT01_sp021845725--GB_GCA_021845725.1,0,0,0,f__RAAP-2,g__JAJYVT01,p__Actinomycetota
s__Faecousia_sp945875335--GB_GCA_945875335.1,0,0,0,f__Oscillospiraceae,g__Faecousia,p__Bacillota_A
s__Pseudomonas_E_sp900110765--RS_GCF_900110765.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__SORT01_sp022567655--GB_GCA_022567655.1,0,0,0,f__SORT01,g__SORT01,p__Marinisomatota
s__Caproiciproducens_sp002407645--GB_GCA_002407645.1,0,0,0,f__Acutalibacteraceae,g__Caproiciproducens,p__Bacillota_A
s__Hymenobacter_sp018967845--RS_GCF_018967845.1,0,0,0,f__Hymenobacteraceae,g__Hymenobacter,p__Bacteroidota
s__Marinobacter_shengliensis--RS_GCF_003007715.1,1,0,0,f__Oleiphilaceae,g__Marinobacter,p__Pseudomonadota
s__Acidoferrum_sp003154775--GB_GCA_003154775.1,0,0,0,f__UBA7541,g__Acidoferrum,p__Acidobacteriota
s__Nodosilinea_sp007135385--GB_GCA_007135385.1,0,0,0,f__Phormidesmiaceae,g__Nodosilinea,p__Cyanobacteriota
s__YD0425bin51_sp002753225--GB_GCA_002753225.1,0,0,0,f__YD0425bin51,g__YD0425bin51,p__Desulfobacterota
s__Pyrinomonas_methylaliphatogenes--RS_GCF_000820845.2,0,0,0,f__Pyrinomonadaceae,g__Pyrinomonas,p__Acidobacteriota
s__Streptomyces_spinosus--RS_GCF_020400655.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Microbacterium_sp001426925--RS_GCF_001426925.1,0,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__Neptunomonas_antarctica--RS_GCF_001305295.1,0,0,0,f__Nitrincolaceae,g__Neptunomonas,p__Pseudomonadota
s__Desulfobacter_hydrogenophilus--RS_GCF_004319545.1,0,0,0,f__Desulfobacteraceae,g__Desulfobacter,p__Desulfobacterota
s__SLMF01_sp007124535--GB_GCA_007124535.1,0,0,0,f__Pirellulaceae,g__SLMF01,p__Planctomycetota
s__Pseudooceanicola_endophyticus--RS_GCF_018760365.1,0,0,0,f__Rhodobacteraceae,g__Pseudooceanicola,p__Pseudomonadota
s__Methanobacterium_B_sp003158115--GB_GCA_003158115.1,1,0,0,f__Methanobacteriaceae,g__Methanobacterium_B,p__Methanobacteriota
s__Dysgonomonas_sp002409595--GB_GCA_002409595.1,1,0,0,f__Dysgonomonadaceae,g__Dysgonomonas,p__Bacteroidota
s__VBDM01_sp005884455--GB_GCA_005884455.1,0,0,0,f__SG8-39,g__VBDM01,p__Pseudomonadota
s__CABMGU01_sp019323575--GB_GCA_019323575.1,0,0,0,f__ARS49,g__CABMGU01,p__Nanoarchaeota
s__Bacillus_A_cereus_AT--RS_GCF_002574955.1,0,1,0,f__Bacillaceae_G,g__Bacillus_A,p__Bacillota
s__20CM-2-70-11_sp001914535--GB_GCA_001914535.1,1,0,0,f__CSP1-6,g__20CM-2-70-11,p__Methylomirabilota
s__Paenibacillus_macquariensis--RS_GCF_900156375.1,0,0,0,f__Paenibacillaceae,g__Paenibacillus,p__Bacillota
s__Pantoea_sp021272205--RS_GCF_021272205.1,1,0,0,f__Enterobacteriaceae,g__Pantoea,p__Pseudomonadota
s__Sphingomonas_sp913776045--GB_GCA_913776045.1,1,0,0,f__Sphingomonadaceae,g__Sphingomonas,p__Pseudomonadota
s__Streptomyces_griseocarneus--RS_GCF_014655595.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__SKRI01_sp007118565--GB_GCA_007118565.1,0,0,0,f__Longimicrobiaceae,g__SKRI01,p__Gemmatimonadota
s__Kribbella_sandramycini--RS_GCF_013131805.1,0,1,0,f__Kribbellaceae,g__Kribbella,p__Actinomycetota
s__Cellulomonas_fimi--RS_GCF_000212695.1,0,1,0,f__Cellulomonadaceae,g__Cellulomonas,p__Actinomycetota
s__Arthrobacter_nitrophenolicus--RS_GCF_000332815.1,0,0,0,f__Micrococcaceae,g__Arthrobacter,p__Actinomycetota
s__FEN-1191_sp020029535--GB_GCA_020029535.1,0,0,0,f__Steroidobacteraceae,g__FEN-1191,p__Pseudomonadota
s__JAJZIZ01_sp021804095--GB_GCA_021804095.1,0,0,0,f__CABMGC01,g__JAJZIZ01,p__Micrarchaeota
s__CAG-793_sp944393305--GB_GCA_944393305.1,0,0,0,f__CAG-508,g__CAG-793,p__Bacillota_A
s__Rhodomicrobium_udaipurense--RS_GCF_000636015.1,0,1,0,f__Rhodomicrobiaceae,g__Rhodomicrobium,p__Pseudomonadota
s__UBA5272_sp002408565--GB_GCA_002408565.1,0,0,0,f__UBA5272,g__UBA5272,p__Patescibacteria
s__Acidithiobacillus_sp021839095--GB_GCA_021839095.1,0,0,0,f__Acidithiobacillaceae,g__Acidithiobacillus,p__Pseudomonadota
s__Pseudomonas_E_aylmerensis--RS_GCF_001702265.1,1,1,1,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Acidocella_sp003137135--GB_GCA_003137135.1,1,0,0,f__Acetobacteraceae,g__Acidocella,p__Pseudomonadota
s__Sulfurovum_sp011048515--GB_GCA_011048515.1,0,0,0,f__Sulfurovaceae,g__Sulfurovum,p__Campylobacterota
s__Methanothermobacter_thermautotrophicus_A--RS_GCF_014889545.1,0,0,0,f__Methanothermobacteraceae,g__Methanothermobacter,p__Methanobacteriota
s__Rubrimentiphilum_sp003136355--GB_GCA_003136355.1,0,0,0,f__Baltobacteraceae,g__Rubrimentiphilum,p__Eremiobacterota
s__Clostridioides_sp021561035--RS_GCF_021561035.1,0,1,0,f__Peptostreptococcaceae,g__Clostridioides,p__Bacillota_A
s__Sporosarcina_sp002743255--RS_GCF_002743255.1,0,0,0,f__Planococcaceae,g__Sporosarcina,p__Bacillota
s__Puia_sp003136915--GB_GCA_003136915.1,0,0,0,f__Chitinophagaceae,g__Puia,p__Bacteroidota
s__Acidovorax_sp001424425--RS_GCF_001424425.1,0,0,0,f__Burkholderiaceae_B,g__Acidovorax,p__Pseudomonadota
s__Flavobacterium_sediminilitoris--RS_GCF_023008245.1,0,0,0,f__Flavobacteriaceae,g__Flavobacterium,p__Bacteroidota
s__Pseudomonas_E_alcaliphila_B--RS_GCF_001941865.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Aquitalea_magnusonii--RS_GCF_003202035.1,0,1,0,f__Chromobacteriaceae,g__Aquitalea,p__Pseudomonadota
s__Burkholderia_sp002223185--RS_GCF_016899425.1,1,1,1,f__Burkholderiaceae,g__Burkholderia,p__Pseudomonadota
s__Nitrospira_F_sp002254365--GB_GCA_002254365.1,0,0,0,f__Nitrospiraceae,g__Nitrospira_F,p__Nitrospirota
s__Bradyrhizobium_sp001464035--GB_GCA_001464035.1,0,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__Sulfotelmatobacter_sp003131585--GB_GCA_003131585.1,1,0,0,f__SbA1,g__Sulfotelmatobacter,p__Acidobacteriota
s__Nyctobacter_psychrophilus--GB_GCA_014305025.1,1,0,0,f__Baltobacteraceae,g__Nyctobacter,p__Eremiobacterota
s__Caldibacillus_debilis--RS_GCF_000383875.1,0,0,0,f__Caldibacillaceae,g__Caldibacillus,p__Bacillota
s__Palsa-739_sp003152275--GB_GCA_003152275.1,1,0,0,f__Gaiellaceae,g__Palsa-739,p__Actinomycetota
s__Nocardioides_sp001426745--RS_GCF_001426745.1,0,0,0,f__Nocardioidaceae,g__Nocardioides,p__Actinomycetota
s__Archangium_violaceum--RS_GCF_000733295.1,1,1,1,f__Myxococcaceae,g__Archangium,p__Myxococcota
s__Leptospira_A_kanakyensis--RS_GCF_004769235.1,0,0,0,f__Leptospiraceae,g__Leptospira_A,p__Spirochaetota
s__Bact-19_sp002412425--GB_GCA_002412425.1,0,0,0,f__ML635J-15,g__Bact-19,p__Bacteroidota
s__JAKAAZ01_sp021802085--GB_GCA_021802085.1,0,0,0,f__Acidobacteriaceae,g__JAKAAZ01,p__Acidobacteriota
s__Arthrobacter_oryzae_A--RS_GCF_019443425.1,0,0,0,f__Micrococcaceae,g__Arthrobacter,p__Actinomycetota
s__Williamsoniiplasma_freundtii--RS_GCF_002804205.1,0,0,0,f__Mycoplasmataceae,g__Williamsoniiplasma,p__Bacillota
s__Streptomyces_sp004187715--RS_GCF_004187715.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Clostridium_S_guangxiense--RS_GCF_021043395.1,0,0,0,f__Clostridiaceae,g__Clostridium_S,p__Bacillota_A
s__Palsa-601_sp003136185--GB_GCA_003136185.1,1,0,0,f__Bog-793,g__Palsa-601,p__Actinomycetota
s__Peribacillus_huizhouensis--RS_GCF_014138605.1,0,0,0,f__DSM-1321,g__Peribacillus,p__Bacillota
s__B65-G9_sp003662765--GB_GCA_003662765.1,0,0,0,f__Thorarchaeaceae,g__B65-G9,p__Asgardarchaeota
s__Ferrithrix_sp021784785--GB_GCA_021784785.1,1,0,0,f__Acidimicrobiaceae,g__Ferrithrix,p__Actinomycetota
s__Stutzerimonas_stutzeri_A--RS_GCF_000661915.1,0,1,0,f__Pseudomonadaceae,g__Stutzerimonas,p__Pseudomonadota
s__JAIBAI01_sp019695235--GB_GCA_019695235.1,0,0,0,f__M30B66,g__JAIBAI01,p__Bacteroidota
s__Avimuribaculum_sp944321865--GB_GCA_944321865.1,1,0,0,f__Muribaculaceae,g__Avimuribaculum,p__Bacteroidota
s__UBA2664_sp007123985--GB_GCA_007123985.1,0,0,0,f__Balneolaceae,g__UBA2664,p__Bacteroidota
s__Fen-1137_sp003170035--GB_GCA_003170035.1,0,0,0,f__Fen-1088,g__Fen-1137,p__Myxococcota
s__Micromonospora_rifamycinica--RS_GCF_900090265.1,0,1,0,f__Micromonosporaceae,g__Micromonospora,p__Actinomycetota
s__Rufibacter_sp017916365--RS_GCF_017916365.1,1,0,0,f__Hymenobacteraceae,g__Rufibacter,p__Bacteroidota
s__JAJYVH01_sp021818925--GB_GCA_021818925.1,0,0,0,f__CABMGC01,g__JAJYVH01,p__Micrarchaeota
s__Sinorhizobium_alkalisoli--RS_GCF_008932245.1,0,0,0,f__Rhizobiaceae,g__Sinorhizobium,p__Pseudomonadota
s__Palsa-1032_sp003169735--GB_GCA_003169735.1,0,0,0,f__CSP1-4,g__Palsa-1032,p__Chloroflexota
s__Pseudidiomarina_homiensis--RS_GCF_003987225.1,0,0,0,f__Alteromonadaceae,g__Pseudidiomarina,p__Pseudomonadota
s__JAEUUM01_sp019694295--GB_GCA_019694295.1,0,0,0,f__Saprospiraceae,g__JAEUUM01,p__Bacteroidota
s__Achromobacter_denitrificans--RS_GCF_001571365.1,1,0,0,f__Burkholderiaceae_C,g__Achromobacter,p__Pseudomonadota
s__Clostridium_W_formicaceticum--RS_GCF_001854185.1,1,0,0,f__Natronincolaceae,g__Clostridium_W,p__Bacillota_A
s__JAKBEU01_sp021833625--GB_GCA_021833625.1,0,0,0,f__GWC2-37-13,g__JAKBEU01,p__Patescibacteria
s__Ga0077555_sp001464955--GB_GCA_001464955.1,1,0,0,f__Hyphomicrobiaceae,g__Ga0077555,p__Pseudomonadota
s__Rossellomorea_aquimaris_D--RS_GCF_008180865.1,0,0,0,f__Bacillaceae_B,g__Rossellomorea,p__Bacillota
s__Halomonas_sp003031405--RS_GCF_003031405.1,0,0,0,f__Halomonadaceae,g__Halomonas,p__Pseudomonadota
s__Sphingomonas_sanguinis_B--RS_GCF_001476905.1,1,0,0,f__Sphingomonadaceae,g__Sphingomonas,p__Pseudomonadota
s__Vibrio_aerogenes--GB_GCA_024346755.1,1,0,0,f__Vibrionaceae,g__Vibrio,p__Pseudomonadota
s__Paracoccus_thiocyanatus--RS_GCF_900156255.1,0,1,0,f__Rhodobacteraceae,g__Paracoccus,p__Pseudomonadota
s__Capillimicrobium_sp024710825--GB_GCA_024710825.1,0,0,0,f__Solirubrobacteraceae,g__Capillimicrobium,p__Actinomycetota
s__UBA4722_sp021323555--GB_GCA_021323555.1,0,0,0,f__DSM-16500,g__UBA4722,p__Pseudomonadota
s__Specibacter_alpinus_A--RS_GCF_001294625.1,0,0,0,f__Micrococcaceae,g__Specibacter,p__Actinomycetota
s__Paenibacillus_brasilensis--RS_GCF_009363115.1,0,0,0,f__Paenibacillaceae,g__Paenibacillus,p__Bacillota
s__PWEA01_sp003553905--GB_GCA_003553905.1,0,0,0,f__PWEA01,g__PWEA01,p__Aenigmatarchaeota
s__40CM-4-68-19_sp005879505--GB_GCA_005879505.1,0,0,0,f__40CM-4-68-19,g__40CM-4-68-19,p__Myxococcota
s__Smithella_sp001412345--GB_GCA_007244375.1,0,0,0,f__Smithellaceae,g__Smithella,p__Desulfobacterota
s__PXAP01_sp007119075--GB_GCA_007119075.1,0,0,0,f__PUMT01,g__PXAP01,p__Bacteroidota
s__Sphingomicrobium_arenae--RS_GCF_016924655.1,0,0,0,f__Sphingomonadaceae,g__Sphingomicrobium,p__Pseudomonadota
s__Brevibacillus_brevis_D--RS_GCF_000010165.1,0,1,0,f__Brevibacillaceae,g__Brevibacillus,p__Bacillota
s__JACZQV01_sp022566265--GB_GCA_022566265.1,0,0,0,f__SMXQ01,g__JACZQV01,p__Pseudomonadota
s__JACSRF01_sp020634375--GB_GCA_020634375.1,1,0,0,f__Promineofilaceae,g__JACSRF01,p__Chloroflexota
s__Deinococcus_gobiensis--RS_GCF_000252445.1,0,0,0,f__Deinococcaceae,g__Deinococcus,p__Deinococcota
s__RH-AL1_sp901457705--GB_GCA_901457705.2,0,0,0,f__Beijerinckiaceae,g__RH-AL1,p__Pseudomonadota
s__Neobacillus_sp018343535--RS_GCF_018343535.1,1,0,0,f__DSM-18226,g__Neobacillus,p__Bacillota
s__Bog-38_sp003162175--GB_GCA_003162175.1,0,0,0,f__Bog-38,g__Bog-38,p__Halobacteriota
s__Pseudonocardia_abyssalis--RS_GCF_019263705.2,1,0,0,f__Pseudonocardiaceae,g__Pseudonocardia,p__Actinomycetota
s__JAJZXY01_sp021817225--GB_GCA_021817225.1,1,0,0,f__Sysuiplasmataceae,g__JAJZXY01,p__Thermoplasmatota
s__UBA4881_sp002399235--GB_GCA_002399235.1,0,0,0,f__DTU065,g__UBA4881,p__Bacillota_G
s__GWC2-33-13_sp000989565--GB_GCA_000989565.1,0,0,0,f__GWC2-33-13,g__GWC2-33-13,p__Patescibacteria
s__Nanosalina_sp022729355--GB_GCA_022729355.1,0,0,0,f__Nanosalinaceae,g__Nanosalina,p__Nanohaloarchaeota
s__Desulfamplus_sp015232465--GB_GCA_015232465.1,0,0,0,f__Desulfobacteraceae,g__Desulfamplus,p__Desulfobacterota
s__Pseudomonas_E_fluorescens_O--RS_GCF_000967965.1,1,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__M3007_sp020636025--GB_GCA_020636025.1,0,0,0,f__Saprospiraceae,g__M3007,p__Bacteroidota
s__Methanoculleus_chikugoensis--RS_GCF_019669965.1,0,0,0,f__Methanoculleaceae,g__Methanoculleus,p__Halobacteriota
s__Methylobacterium_sp001542815--GB_GCA_001542815.1,1,1,1,f__Beijerinckiaceae,g__Methylobacterium,p__Pseudomonadota
s__SCGC-AAA471-B05_sp000380705--GB_GCA_000380705.1,0,0,0,f__Gearchaeaceae,g__SCGC-AAA471-B05,p__Thermoproteota
s__PUMT01_sp007125955--GB_GCA_007125955.1,0,0,0,f__PUMT01,g__PUMT01,p__Bacteroidota
s__Desulfobacca_B_sp002049795--GB_GCA_002049795.1,0,0,0,f__Desulfobaccaceae,g__Desulfobacca_B,p__Desulfobacterota
s__Streptomyces_flaveus--RS_GCF_014647675.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Palsa-661_sp003151475--GB_GCA_003151475.1,0,0,0,f__UBA8190,g__Palsa-661,p__Actinomycetota
s__Chryseobacterium_culicis--RS_GCF_900108365.1,0,1,0,f__Weeksellaceae,g__Chryseobacterium,p__Bacteroidota
s__Noviherbaspirillum_sp004804275--RS_GCF_004804275.1,0,0,0,f__Burkholderiaceae,g__Noviherbaspirillum,p__Pseudomonadota
s__40CM-2-53-6_sp001915065--GB_GCA_001915065.1,1,0,0,f__40CM-2-53-6,g__40CM-2-53-6,p__Thermoproteota
s__Pseudomonas_E_fulva_B--RS_GCF_000213805.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__SKNL01_sp007132975--GB_GCA_007132975.1,0,0,0,f__Natronogracilivirgulaceae,g__SKNL01,p__Bacteroidota
s__UBA4971_sp002398515--GB_GCA_002398515.1,0,0,0,f__UBA4971,g__UBA4971,p__Bacillota_G
s__Methylobacterium_sp008039875--RS_GCF_008039875.1,1,0,0,f__Beijerinckiaceae,g__Methylobacterium,p__Pseudomonadota
s__JAAEMS01_sp024225275--GB_GCA_024225275.1,0,0,0,f__JAAEMS01,g__JAAEMS01,p__Actinomycetota
s__B-DKE_sp023484805--GB_GCA_023484805.1,1,0,0,f__Thermoplasmataceae,g__B-DKE,p__Thermoplasmatota
s__Actinoalloteichus_hoggarensis--RS_GCF_002234535.1,0,1,0,f__Pseudonocardiaceae,g__Actinoalloteichus,p__Actinomycetota
s__Pseudomonas_F_furukawaii--RS_GCF_002355475.1,1,0,0,f__Pseudomonadaceae,g__Pseudomonas_F,p__Pseudomonadota
s__Kosakonia_sacchari_B--GB_GCA_900109485.1,1,1,1,f__Enterobacteriaceae,g__Kosakonia,p__Pseudomonadota
s__Silvibacterium_bohemicum--RS_GCF_001006305.1,1,0,0,f__Acidobacteriaceae,g__Silvibacterium,p__Acidobacteriota
s__Pseudomonas_E_sp001427125--RS_GCF_001427125.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Caldicoprobacter_oshimai--GB_GCA_000526435.1,0,0,0,f__Caldicoprobacteraceae,g__Caldicoprobacter,p__Bacillota_A
s__Comamonas_sp004364775--RS_GCF_004364775.1,0,0,0,f__Burkholderiaceae_B,g__Comamonas,p__Pseudomonadota
s__JAKBMM01_sp021831565--GB_GCA_021831565.1,0,0,0,f__WQYP01,g__JAKBMM01,p__Planctomycetota
s__Rosenbergiella_australiborealis--RS_GCF_018494035.1,0,0,0,f__Enterobacteriaceae,g__Rosenbergiella,p__Pseudomonadota
s__Acidoferrum_sp001919715--GB_GCA_001919715.1,0,0,0,f__UBA7541,g__Acidoferrum,p__Acidobacteriota
s__Ga0077548_sp019635635--GB_GCA_019635635.1,0,0,0,f__Xanthobacteraceae,g__Ga0077548,p__Pseudomonadota
s__JAKACA01_sp021796455--GB_GCA_021796455.1,1,0,0,f__Bog-793,g__JAKACA01,p__Actinomycetota
s__Anaerobacillus_A_sp002563635--RS_GCF_002563635.1,0,0,0,f__HB172195,g__Anaerobacillus_A,p__Bacillota
